epoch,train_loss,val_loss,train_acc,val_acc
38,1.1540690104166667,1.231221079826355,55.294117647058826,49.572649572649574
39,1.1369264324506123,1.2099788933992386,54.331550802139034,54.7008547008547
40,1.119127662976583,1.1758533790707588,58.18181818181818,55.98290598290598
41,1.0926475207010904,1.1827488914132118,56.898395721925134,54.27350427350427
42,1.0561644911766053,1.2311243936419487,59.25133689839572,54.7008547008547
43,1.0559333314498265,1.203419841825962,58.50267379679144,55.12820512820513
44,1.0505189259847005,1.2184448391199112,60.64171122994652,50.85470085470085
45,1.091121902068456,1.1885435655713081,57.86096256684492,53.84615384615385
46,1.0653532803058625,1.1505702212452888,59.786096256684495,55.98290598290598
47,1.0588750819365182,1.2227132767438889,58.39572192513369,50.427350427350426
48,1.0645782748858135,1.117095910012722,58.07486631016043,58.11965811965812
49,1.0508017440636952,1.182158388197422,58.93048128342246,52.136752136752136
50,1.0133943100770315,1.2309176549315453,61.1764705882353,52.99145299145299
51,1.0461690127849579,1.297474429011345,59.67914438502674,49.572649572649574
52,1.030093357960383,1.2205598652362823,61.1764705882353,52.56410256410256
53,0.9832018435001373,1.1011504977941513,62.032085561497325,59.82905982905983
54,0.9382875323295593,1.1753315329551697,64.49197860962566,57.26495726495727
55,0.946242880821228,1.1213509663939476,62.45989304812834,57.26495726495727
56,0.9633874694506327,1.08507489413023,60.213903743315505,57.26495726495727
57,0.9672182440757752,1.2888334542512894,61.49732620320856,52.56410256410256
58,0.94592238565286,1.1638017669320107,62.88770053475936,53.84615384615385
59,0.9397421916325887,1.2657094597816467,63.20855614973262,51.70940170940171
60,1.0123534182707468,1.1068799570202827,61.711229946524064,56.41025641025641
61,0.9307199537754058,1.2632984668016434,64.49197860962566,51.282051282051285
62,0.9563828706741333,1.1477998495101929,64.1711229946524,58.547008547008545
63,0.9312227149804433,1.1078950837254524,63.31550802139037,59.401709401709404
64,0.8618782957394918,1.1113772317767143,65.77540106951872,56.41025641025641
65,0.8796611328919729,1.1668797209858894,66.84491978609626,55.12820512820513
66,0.8722655435403188,1.1012964248657227,65.88235294117646,59.82905982905983
67,0.8867045799891154,1.145430326461792,65.98930481283422,56.41025641025641
68,0.8577263375123342,1.0799071118235588,68.98395721925134,57.69230769230769
69,0.8237520436445872,1.0861540287733078,68.98395721925134,58.97435897435897
70,0.814221610625585,1.0813362151384354,68.55614973262033,58.547008547008545
71,0.7943908601999283,1.107967384159565,67.9144385026738,57.26495726495727
72,0.7684200763702392,1.1186969876289368,71.12299465240642,56.837606837606835
73,0.829742040236791,1.0836904346942902,69.41176470588235,58.11965811965812
74,0.7628554056088129,1.0768216997385025,71.55080213903743,56.837606837606835
75,0.7692793836196263,1.071800857782364,71.76470588235294,56.41025641025641
76,0.77547807097435,1.0862392038106918,71.22994652406418,56.41025641025641
77,0.7683700193961461,1.07322858273983,70.9090909090909,57.69230769230769
78,0.7364029854536056,1.090238980948925,72.51336898395722,58.11965811965812
79,0.7228747586409251,1.0786238685250282,71.76470588235294,59.82905982905983
80,0.7118013381958008,1.0961761772632599,74.22459893048128,56.41025641025641
81,0.7074410955111186,1.1067771911621094,73.15508021390374,58.11965811965812
82,0.7214413126309712,1.070788025856018,72.62032085561498,59.82905982905983
83,0.6960790793100993,1.067181445658207,74.01069518716578,59.401709401709404
84,0.6957439472277959,1.0589559748768806,73.58288770053476,59.401709401709404
85,0.6789727638165156,1.0700080916285515,75.93582887700535,58.97435897435897
86,0.6952762087186177,1.1093680784106255,74.6524064171123,56.41025641025641
87,0.6987509498993556,1.056849092245102,74.54545454545455,59.401709401709404
88,0.6815148621797562,1.0691601037979126,74.54545454545455,57.26495726495727
89,0.6821874618530274,1.0643156543374062,75.8288770053476,61.53846153846154
90,0.6643445988496145,1.0584266632795334,75.8288770053476,59.82905982905983
91,0.6718035221099854,1.0726627185940742,77.54010695187166,58.547008547008545
92,0.6652967800696691,1.0624956339597702,77.11229946524064,58.97435897435897
93,0.6498980720837911,1.0632257014513016,77.11229946524064,59.401709401709404
94,0.6629592527945837,1.0690260082483292,77.00534759358288,60.256410256410255
95,0.6501400788625081,1.0675411075353622,77.2192513368984,61.111111111111114
96,0.6427718708912532,1.0674268677830696,77.96791443850267,60.256410256410255
97,0.6390489260355632,1.0672462359070778,77.75401069518716,59.82905982905983
98,0.638393493493398,1.0662958100438118,77.86096256684492,59.82905982905983
99,0.6379025220870972,1.066499412059784,78.07486631016043,58.97435897435897
100,0.6510850975910822,1.0664282739162445,78.07486631016043,58.97435897435897
